0x76d09651fc64e684287be912239931ce7aff4133,1,3,
0x11206938d4eead90530782a43f20cef3a261a164,1,3,
0xda0f2807eeb0df3858db45c41c351a807612f51b,1,3,
0x53bd3c504b74791feceba0f526448beb190b2c0f,1,3,
0x8d8461de7df6f2ac34d5bdd5792d82eaa8f96689,7,6,
0xF0c26301b0af7c765e17566646Cb47910Bcb62c3,8,6,
0x0cafbe9499e828bd475dd9b7540e3c911e67ce58,1,6,
0x0d8f05fbf58a56a73f4b9a026c2bac05e16853ae,1,6,
0x0f96aed5386119dbe1b6caaa612ff9aa6e635a51,1,6,
0x1b42e91847443afb0313554ede720b186e952b6c,1,6,
0x2d7c0674e128f6bdb523430dc61078571ee0ded0,1,6,
0x30cc79342da3c67293910b7ac6fc8df6d94ff7fa,1,6,
0x33cac386799326c3bf0965f5d03ce8be339ed3fc,1,6,
0x5afd4954b6975f393d99f74d8ce908864adc4cc2,1,6,
0x66eeeeb9da8867a765bb147bf3240fc7215d8f96,1,6,
0x6c09a052d088d8bc00c4a5f210fb5322e743c1a4,1,6,
0x84d2190f2aab401b6a9f1f210143630f2795da9a,1,6,
0x8b4c4c927c5649dc54e3accbd33990244b13bb83,1,6,
0x9c712a2208f235c00d1ef5901f76d241998c45ce,1,6,
0xa053f982d3eaa5b9c0cf1bd7bbbc61020e1c196f,1,6,
0xb4d08c9249e416e6c458c03c1a74963c1b174be9,1,6,
0xb4ec66cc624786a349df28311372a22ab25cc2f7,1,6,
0xc6b860034fda6df57b525c999e96a4e9dab4af34,1,6,
0xc8872dbf543939925e571b13b4add513fd287263,1,6,
0xcdb9357e6a2aeda314eeafed40e1cdfc5e94f1ac,1,6,
0xdc85d09100e8926196aae3363bae7e071206760d,1,6,
0xde7b26852d63cdc88835437562ab2f0a701a76ab,1,6,
0xe632a31d03f59b706ed6381ebbb8511276f6f702,1,6,
0xe9ce5d1364b4d802de365501a9da49246b7483a9,1,6,
0xf523f6c4d59300b75461167c3e0227c0bcac8795,1,6,
0xfd432908cd189f10a785359bdff5003fec3a2346,1,6,
0x850618930CFD3A0CE3a14d0852E10B67aa0E3d3C,2,6,
0xDD03a85695F17b24E5BDc2551e4db268201f71A0,2,6,
0x172d52dE0A7256567564a2C4F73e9b7548Bc1A0F,2,3,
0xa985d8ba1af497af17cb25b2acdcce386c17d889,2,3,
0x45ac5b22bc4dd2be13b301bc0062579d69fee966,2,6,
0xF6Bce15aEcC7e9192658EF017Db79c603EcB7094,2,3,
0xDD03a85695F17b24E5BDc2551e4db268201f71A0,2,6,
0xB9Dbbc651e9CA2cEF27B02c199531e7a0272543F,2,3,
0x819AE1ed650f86ce64e006E4f9458Fd412535572,2,3,
0x1cd91128C70ebfAacf00FE8796d8268A6e3baD31,2,3,
0x35915f9e85773e8f227C824a2F8052a2bC0Ab9dE,2,3,
0xd8051123bab5e4a83DFE14a9Af0ce1B6053c4545,1,3,
0xdB12A4E9bb902906aAEf3Aac3dF99c4D1E98fA6e,1,3,
0x70EfaA6945db615f1760658eE464BF053Dbe2D23,1,3,
0x85A4a8c06D6C6689ca0E9e09e45202CFd5DE37db,1,3,
0x28b202c0BE6a7600BA401B33dfe041694236352d,1,3,
0x78dac94Cc6D45c0D3100c2998b3e2753dF51BE74,1,3,
0xcabbd5c2fb418ce7269542994731a6971a4f62bb,1,3,
0x4302a60552E5DEd9b3b62c8c0e2ab582A25D3485,2,3,
0x28cca48a7f6436d22caa2f63841e490367664444,3,6,
0xff11D4B93cD990fD93233f61A32509ce70ba11Cf,3,3,
0x5261c0242847241Ba1091bd21593aa5Ec7450040,5,6,
0xC76f5D0Ca9D09cAe787C9cF50e8F2BB879DBC7B0,1,3,
0xc87a8df3d07e06a929dc693245ef02630c848e85,3,6,
0x6934D06F1479694841ecE8091f29d31740124240,3,6,
0xc4b04b34446261ff9efcb5111a1d8a65eaec0262,3,6,
0x48714885f1d39c7f28a5d819790c23942f066aaa,1,6,
0x2ed033e52d91d861094cfc257ad8f61ad697e880,1,6,
0x6b92153B6b80e54555FfD7ac20bDC59CE1d37752,1,6,
0x778BDFB2C310b55Cfd3C0B2B171769e93Ef3F9a1,2,6,
0xbfb358724fb4b69b47d67ddc976dd275ed566679,16,6,пртк╟в
0x65820ea486fdd3a94f6f50387fdb46cbcd746cff,5,3,пртк╟в
0x8408feF95D58F8dEFfa3C07Fdbcbd2B88eb03389,3,6,пртк╟в
0xC916eE8f01cA1e3781F7fA895da5b73a1A547838,3,6,пртк╟в
0x0151A52e5FBBe26b7D2523738Cb9062ADBe2d58D,8,3,пртк╟в
0xf1Ac20d2485F94D7a731F677E851D761c4e15ec7,3,6,пртк╟в
0xa908E533632FDD10623aCd2671f5db0DD199f8e5,1,6,пртк╟в
0x93024D1b2B777DB8542EFF2d91De1a4c580FDa26,3,6,пртк╟в
0x863A3bD64F535D4A91561D33D3b2F6f0C2502e62,3,3,пртк╟в
0x993536c1fd592917a845323edeaee2c3e0f06e38,5,6,пртк╟в
0x506d7e58554626016b0a939aa2d18e405eaa3ad0,1,6,пртк╟в
0x16cEE471600c06F2C090399Da19C7BA81D575E6D,1,3,пртк╟в
0xf7a584599d3e17ae5d4c6a6307e0925bb5df0f94,1,6,пртк╟в
0xF2e90e1A683a18d95162Dd9EEe0C82EbC342D2Bd,2,6,пртк╟в
0xcEF666f7864d66482a4C5F5D777b51081cE50a0a,1,6,пртк╟в
0xb16563c82D5aF8BD71EC428c5ae45ECD1fe58cF6,1,6,пртк╟в
0xA58Af7c4a36bF64b115c9c16c3049800735f622D,20,6,пртк╟в
0x3904DC98082ee8678eCDFE94dd7d13A0b88e115c,3,6,пртк╟в
0x61A9ffa975391bf8438d997Adc0C67Af2BC6289C,3,6,пртк╟в
0x82B66096753d09a1e8Aca443B81811A1226b4079,3,6,пртк╟в
0x8B4c455364033E94CaaD0D3c193F8E06D56079aE,3,6,пртк╟в
0x35E1364508FeCc202fd65B753F0f1b3fe23c6804,3,6,пртк╟в
0x6830C2B189f4C2E4939B5559A8aBACFa38491233,3,6,пртк╟в
0x3094276699a40f841Bc47f0570D2bB04c3dA61AF,3,6,пртк╟в
0xCB6E96548725F47ecbf98Ea8149D3BfAeefF31f9,1,6,пртк╟в
0x3A07684A2f95d7ab9439621f12c670d69e13a734,8,6,
0xef7C2A84Ba396fb7b7c553f913c8B9cB506a2542,8,6,
0x17b527ca51D40de16233C9fC07fA910BC3452962,3,6,
0x295373A4FAEcddD88Bfa975B87e5582d1A87e8D2,16,6,
0xc5ce6fea2d97622c00ce3fbf89ad4e90ca50cbed,3,6,
